case_id,phase_b_base_scalar_hex,a_scalar_hex,b_scalar_hex,seed_x,seed_y,expected_x,expected_y,actual_x,actual_y,tail13,tail14,tail15,status
34,75e5760e1a0f53ab6a1b3735d378e9bd3a92b2e925d473d723c8f44266eb5106,89743994aaeeb5f1816e2a7af44efae3905bc1759d6b892803b8dc4df01644de,d58fc6cf50eb3f24ef8c06d68b8e710a4ee03b096ff6a671fa44be11391772b7,6d61322c7430a358464dcff9e41cca4d1767f169c31e983891b0b3030d44a4bf,fcce70a00c25f2dbb0fe3a9c64683781a0f0cc31d0c4eb9a17fd8f0282721baa,d0517072220182626090a057923aba370039301bfd2c6db7cd42b2abbe2de659,2830dd78ad8674bc0bb28b4de33feb9923991a0427ec7d5f964edc210e62a035,d0517072220182626090a057923aba370039301bfd2c6db7cd42b2abbe2de659,2830dd78ad8674bc0bb28b4de33feb9923991a0427ec7d5f964edc210e62a035,20715,50895,54671,PASS
35,ef2d9d187da3c0089ec998ae10eb4da12c0aea85107480119b5da9839da1db2f,413dbc0bb6f2d441daccc1a6483bad8c6b42167b49eff751a90ea7824cb94767,18cc7c0b3fe23a8a171823f0dd24993a647f46479e97039bbd5ad63d251d0175,a2f04fee06bbbe103420cdf93c75b6f52e26176d5594f9425ecf46eec12af715,1e22663121dc880a7a560bfd8d1f1ebbda105b119b58029e5a52999106d75240,bd5cd9a3baf7a09c429446ad9fc42cbd16839a678f049e838e054b124712250f,0759a2803c743ac8c7a48b4dc9a4f8e4eff4a4f81db94b1094d07749bea7ef75,bd5cd9a3baf7a09c429446ad9fc42cbd16839a678f049e838e054b124712250f,0759a2803c743ac8c7a48b4dc9a4f8e4eff4a4f81db94b1094d07749bea7ef75,16354,31755,6348,PASS
36,1a4278421f505e975f1bb1be462f3f97550f89eaee57f4dbfdcdc23b0ffd5424,d6209804b9579710f4973494f63004ea6d3b39dd305f3ec0080c70ee3b251f98,1baced2570c344d1a16e00655875b31963ca337fc4ea2521d106ed35289cf22a,8e6205eb82cdeeccabae692cec11ab3f8a159eab4e0387048ba93aa0370f7e29,e2b8d4b194262735ebb11316829716b6b043001809f111ab154e46ffc9255e16,808f5c73aa3e4114f9dc34c5aa6f7191388230f4280e287b9e9d73fa634f02eb,11f89f64bfce46afa075a7cee3ee97645faec50b4a529dba67cb0cad1c822868,808f5c73aa3e4114f9dc34c5aa6f7191388230f4280e287b9e9d73fa634f02eb,11f89f64bfce46afa075a7cee3ee97645faec50b4a529dba67cb0cad1c822868,28867,60709,7084,PASS
37,c56db11e2174999f560669671e24b637bcfc1dea9e9d3b2cbf38525ecce6e44e,a0c7a685341772e5cf22610e29ed6e77f48123455c4836f787981ae85a25a4b0,382975b3adf512f7a00635f8934bac87f389b1757beb116480a883341ff9da0d,161d487846de552fed242c3a5d2f91f3a6d31d0f3a7669809202abefa2c52a4e,d73a7e2968b651262ffccae3510c4fa89292d660333a0d7cd6421878f0c798b9,74a29cc9156e00baa014667307a8a2720e65c7897f1b785dcbb9754e9f057803,0b29a653a50ce78ec820927a7e67786e9175b05bbe103874696b0ef9bad10d2a,74a29cc9156e00baa014667307a8a2720e65c7897f1b785dcbb9754e9f057803,0b29a653a50ce78ec820927a7e67786e9175b05bbe103874696b0ef9bad10d2a,44533,30131,14377,PASS
38,3c043da6940efe4fa3b4e8df37a0f8809bd6519b48d0fcf560a55c6e9c857baf,7f4a98afa1b4dd94f7dc335433f4104859da49cf86c30df749a41548ecf6a7f6,7ede0bb65457c0492d799a8726dda7f2b484cfa10ca3ac36a463dd8c5e46366c,7f65b95be5612e17a456dd1b2e093a025523a9156964b638be6b44f7a1044310,105b83892d5ee79457705bee20b734afa9e937c7bab89b63f51e72031e198c59,96125cbd27153c3cbb06da0589137bdf3349aa9b1c6223c3c25cbcc9c9760c46,5fdd364d1fca3a215548667c58a924b9834755ab82cf46c213b826ca1371fed1,96125cbd27153c3cbb06da0589137bdf3349aa9b1c6223c3c25cbcc9c9760c46,5fdd364d1fca3a215548667c58a924b9834755ab82cf46c213b826ca1371fed1,21591,2998,32478,PASS
39,97717cbb3414eb692d9f7b6427e3e3be17654b9969be2ebf911217f9a6e5fe73,b6b7c30829eeb430143ed92a97f839b958c82db3f9b44cca3fc93e44681fb959,5cbc0af8bbcb541260e55f5f6e264a69af815c8fd035876b855b579a68a5827a,5adb3c237c2ae62e2b933aaf2686bf4bbc5df7415546108d038c961e0261d151,ea5031e6db53454bb62624df80cec5238decb61bfbe41eee6ce8151b17acdabe,bdfc3bd691500a59770c4933360d5ad2ab14b618a90d1495a147acbae681c3e2,00e680596c394d1763c77300f95c76faffa1bbfe3c78a75eb22e8a623a9820fc,bdfc3bd691500a59770c4933360d5ad2ab14b618a90d1495a147acbae681c3e2,00e680596c394d1763c77300f95c76faffa1bbfe3c78a75eb22e8a623a9820fc,48075,2808,23740,PASS
40,b57b103e307b7220ebc3c4374b3472d780c7acc0bcd815378f72f4db084f9f1c,ec7569461ae431e49d556be90c7fb0a0653f7846ab1c3b139396ce16a9cfc592,00ddbc737013fdf9ab8bf56ba1d1ce6f661cdf269e332c5d92b89429b64d2d4b,dd6121fed5bf9585ec6db86cddec89037f480bcb760ffd8f2fb53fa27e042698,9092bf2917c238b05e816c47dc9d4489f19a549a894024583819fbd018e3f2c5,d89d243fdb49bfcc7fb71bb453dd06a29e49f2286338140d8d4148df0d22b855,107db536448b455cbfec970845381c8bfe1d90e2e9e4d0c62bcb6c5eb85d8418,d89d243fdb49bfcc7fb71bb453dd06a29e49f2286338140d8d4148df0d22b855,107db536448b455cbfec970845381c8bfe1d90e2e9e4d0c62bcb6c5eb85d8418,28691,48243,221,PASS
41,b3554c7174ddc05228e890f6b9ab3388b87d1a1926545d82c8b3a549df341ff7,83993c98b12fd77d16cbb4ffacf6e21fbf27c2907d80bada4b61d981a9f9bae1,2affa970725a98f20a4c92fd6db1373ee9d75d2fb9f8829cd9d41e9e943eddac,3db170719b188ed3c2915227c2fbb83cf4b4c279ab851ed547b46bbff394c38c,b9c7c408167f31d7bc9934c93de9fa6fc352d575a62274bfbe67cc34e9b970e4,5f1d3105b478d8f9948b66dd4d7f2854ba32df2f95ce63fde013342432575331,8c87583a6c13cbeab592836666ab2f279d1fd3680d94ad4be1ddfb9444c71870,5f1d3105b478d8f9948b66dd4d7f2854ba32df2f95ce63fde013342432575331,8c87583a6c13cbeab592836666ab2f279d1fd3680d94ad4be1ddfb9444c71870,29274,43376,11007,PASS
42,706431dfc5bbdc2cd53ebc7fe11fe7040574596d4a3370e1a1a60d714902f865,5a5f64f5bfb28688ca2c72dfaff1ab8fbfbe236f6c3ddf48921048d4f8c74cf8,0b53e1d386f2b789ff70a95a8054bba41ad159242cb307b305b20c3070a7f915,e9eb67d8b6eb5350376518e76903ef1f9ae0a3053f9c982241c1703def2c3aaa,ab3f43a385b03326b7e56340e3b9e1f86a9f3149c5b49f0e0dd851054bf3f26e,1dfa02e665a42f030d6d7d93106131fce2f25848aa5b81d46242ed5995a233b5,06051cdec08c88ea5ba108658b9df32a882f4500ade2fc81d385c2c66f5e2cd2,1dfa02e665a42f030d6d7d93106131fce2f25848aa5b81d46242ed5995a233b5,06051cdec08c88ea5ba108658b9df32a882f4500ade2fc81d385c2c66f5e2cd2,34546,57811,2899,PASS
43,e843c7ba3c1dd44a1d3f048c9fb17ea828f888b8e526c6bd6439f794202c6c26,e7307cfb366c24a62f1c3b925ef5b1057461943c34699d5241234b225b6e65db,f8619ca588dcc7ac81bad309c86656baf7a26f6c6d45cf6f6662b47d3a162485,412291dcd476b60f7f3b01b9a36e0c13a3a9e00c50b429ccb5e40dbc8bd23989,02dc79e5a778d1b0c2633c9fc2de2fb438c606d1b746b097c2cb1e2a0f6a9b48,649a306ff4f50a9f20e0597c1420ce1bafbedf58549daa8390ca85922f573932,4f00ade1c13df2a64f74e8ab1ab2860d96d0febb120a81546a0ff7a27feae167,649a306ff4f50a9f20e0597c1420ce1bafbedf58549daa8390ca85922f573932,4f00ade1c13df2a64f74e8ab1ab2860d96d0febb120a81546a0ff7a27feae167,35036,40101,63585,PASS
44,e3b24cc252cc569cc2b8ac4bd77ab045a0aabea61c23d9245e1dc9413dd90e91,9afd2de48fdfb6cef065d23fe98c9514bca64a6737b854cbe62e52eb29a9c571,24880d03a59c2ce387936819e738caf90bdcef773429d0b70a0bf311b1cecfa8,8206f13e2078d3897bcc502b31ba506ca35f8aed1a5c4e12d6317388752f9ffd,9e2d17f32718c24de220bc36303ad13ffbba0d581b3c4d2e6bb839e96388c72f,53d6ccce8715be0d9f1d93d22d8bc890083d5edb895769c3bc2fbfdd06cef0c7,ef92a0e694f8a503ec17c7e0bed6db96fbb32561af867807127723174c20e71a,53d6ccce8715be0d9f1d93d22d8bc890083d5edb895769c3bc2fbfdd06cef0c7,ef92a0e694f8a503ec17c7e0bed6db96fbb32561af867807127723174c20e71a,42396,3331,9352,PASS
45,1f6548aeb13dc8e242100d00231e61444e4553a6ad5e584575f4aa7b23a3fe4b,09996087b910f03fdbe3edd4f59cff20ac8ef4459623acbb45d8562b3666288d,ea52c7c73cf4d37125b0e479ad89b09241c1cd659609126b95b3ff18065a4906,2495b3349884d5f3166f8fdb07ff81f99042383ddef7cab63c2775ad226189f8,846850e02a1cc051eea77bbfd5f44499673f40c1190e379a9b37201c51a06e9c,670faea5c4dfe996e52ecba3fad8673b0962f8ff82804136b3eeba19c40aeda3,5ff383f65115addaa1fcbe5bb2580af0594040fb61f861a3880dfce842fc0f32,670faea5c4dfe996e52ecba3fad8673b0962f8ff82804136b3eeba19c40aeda3,5ff383f65115addaa1fcbe5bb2580af0594040fb61f861a3880dfce842fc0f32,15604,51143,59986,PASS
46,08778bb760d111c28ea8a214f21073371b3f8cad2956ca7fc8c0c309ec39e088,4b4d4bc1778bc96204d2a546f41a9d3deb8de3cb2dc667537811dfd929292f2e,8be1693f5fa1d07ea3a51eac9c419e6af43a9e754ba8ab9bbb6710c7f7f268c1,c60664bd6dffdba3e1d233203a33250a317d9d89f1f352d891e538ec3270bc85,a9891d096875ce988d459f45fe6c315845c6733bbc30f280487b7918b30fcac4,1f287bef9b92c3ede9912435c17265f33d4d93d92cb4bee9a094d0cec3548d1e,7334d9c54e064bf59e363a6aef46f7187a1803497eb3d83d0aa89a2e128c8931,1f287bef9b92c3ede9912435c17265f33d4d93d92cb4bee9a094d0cec3548d1e,7334d9c54e064bf59e363a6aef46f7187a1803497eb3d83d0aa89a2e128c8931,24481,26943,35809,PASS
47,b289b2408195559f9cb59cb7bfedcdc8b0019fa0219332d2cdede0d21573b0fa,9ccec4641bdcd96493ed18afb19392c9e5af142d38f8b8273c0333e416f6efee,cdd9f4c4ce0e3677c6fcbf2e1a5685d19365659e6e615602344db47ab48029d1,ff0a25adf6d32e523898e0c125d115983a092e409b50f8261d0fc5fdc65ab843,97092dab6eebf717d742f2bd619cb4bb66db422e4d046112a9031178f236ee51,0bfc8973eaf077e18986e8dde1ef256df586421736e1a4c53808efa8f7cd1635,5159e19de9ec1be97555ff5dad94244c3e25fac33bbd266e01e8a26a6cc67a72,0bfc8973eaf077e18986e8dde1ef256df586421736e1a4c53808efa8f7cd1635,5159e19de9ec1be97555ff5dad94244c3e25fac33bbd266e01e8a26a6cc67a72,52750,62660,52697,PASS
48,dc834c0ead3bf6cd31381d7962f4fce05eb40a7b211923503ce9d0534f85fa13,074d932aad60397edfa89caaff3881e70403cbf91f7ab4080f29152facac7a35,ce6114f3d38965f326e232bb0bc52d2b63745cfde7ecff1fcecf1e7f004e8738,ad7a503dd449c9efd82baccf2caa1334e0961824f9b4dda0295bc435365fa708,7731feb72a9d5642ca2e7686212bbe035d38c4d0bb70f8810385735dce7215f4,b7bbffc80129e89a5bbaf591506c081d5e7ce1d6ad41cb4a1bd3db4022dd0eb0,2d37370abe3655c8a7b9249db67dbaa097dc8c975e16283972ef37ea19653e01,b7bbffc80129e89a5bbaf591506c081d5e7ce1d6ad41cb4a1bd3db4022dd0eb0,2d37370abe3655c8a7b9249db67dbaa097dc8c975e16283972ef37ea19653e01,54153,5363,52833,PASS
49,a9f9481fb6e72e63e2403a012184073d76e6ed3d11a253e3f3fa5b50002b8dd5,3466c5c77bf884c39d447669a2dac83b7aa10c1a461f33b9d2c8d3551d40b8cc,1999cc28ec6adc222893b4df0f7d7e7e2a737605a14be26935f484e1bac61fb8,e870c7858206c2c77211466f0560dfc9677524653ece1e38ad6859557a84d2a5,660de1b6e3689337ac2688ea9443d5669331c056f0877af8baa358c7372f7826,28c0fd6d72a203179d04ee1243bce6428612b377c9f608e8618c4a6dfb296870,c572a1a65dc473ad0ce2adfb325dbe2cc1acc0e2385ad7e56db647c492ab8b8e,28c0fd6d72a203179d04ee1243bce6428612b377c9f608e8618c4a6dfb296870,c572a1a65dc473ad0ce2adfb325dbe2cc1acc0e2385ad7e56db647c492ab8b8e,60522,52264,6553,PASS
50,22ef6a6043904a3189c16e542581a2606c7b6279c4df95a75dd4072ae17083a7,18437e57e7772f1c204f199503cb793b1c5bb315e51779c3013a3f562bfd0450,ec8b49aed79b6ce25a97a7b0da3580f27f74e8640a6acf9a63fc2782a7099196,64db21624172b9d4e0107268122460c4f85e5ad71cfe8bbc6a881cf0942bb53a,22574c595deda8fc62de71a0b15109fda512921f6a8c540144bba10ad60c0a31,2d47410e21e7bf38a8920715aae5577fc0c5050eb70750232de732eb565c877a,c003bf82c57b8cc423e74ce2345bfde78c110dde19d032960d89fcff8f906d12,2d47410e21e7bf38a8920715aae5577fc0c5050eb70750232de732eb565c877a,c003bf82c57b8cc423e74ce2345bfde78c110dde19d032960d89fcff8f906d12,55195,18862,60555,PASS
51,00985aa7453bf7bb80718645248f15de0ba0e7910239317691b8896166ac755c,c5e6c788ebcf20e933d070f4598c5c2fdc6357bf2d11de22e8ecf51b78431fbe,c1ec6272aabd6b1081fa12c93d938649bc91e858d159fc11b52330eae8520565,f5edf1f5bdda0eb4d3d33b47c224691da3c9f301aa6814381bc8538ea15ddf8b,f829076f9722fc479de5eb2be25992a86d2132907f2e1d754ab6217878f60973,9ae4b3d00205e74dbeec72eeda1f954ddb1fcca908b0ccd43546de2ed2a1a499,1ca0f24fc0cb8e3738d752a4125b69c4f6acdcdf0919e2f37b0b41d5164a2c5d,9ae4b3d00205e74dbeec72eeda1f954ddb1fcca908b0ccd43546de2ed2a1a499,1ca0f24fc0cb8e3738d752a4125b69c4f6acdcdf0919e2f37b0b41d5164a2c5d,43709,25202,49644,PASS
52,ab14a08861e45bb028b995914b57beaee4e97ef0522b95627208ec711dce7d2a,031eea2bfc81aa4c02cd318c50e5c928f372d737680d46e35e3866e17086ec0e,7653915f209b57b347e1e4fbb77e9c33e12fecf68d4a89f0a961f2b2c8f5529e,91694bfd164d609d86f40033932cd9cd8fd1bc139c49da080a88b02711088f1d,48ff9f76d3ab8c1fe9c41aea6395f5f9dae427cf688939e1d5f2f84240f2df86,b34e19c0d1a8af1892916a6ddf4995026b3a4dd1b0e39d661fba45819c0aabd3,5392069c19f5cbdc93ca43e65ddccf507ba9e690f9253dcd125dffa8ab7c78e5,b34e19c0d1a8af1892916a6ddf4995026b3a4dd1b0e39d661fba45819c0aabd3,5392069c19f5cbdc93ca43e65ddccf507ba9e690f9253dcd125dffa8ab7c78e5,8347,37215,30291,PASS
53,5dc54f34cb52c6f3a4e2eb743beb97b2b99f84a7ea56f915c0adae8015b4509d,4910602d7a868def22a6bfae17c049d14f63222ef3898b5c4764ade51a8ba764,ac66bd383b16e116fece8ce8729913bf96c34b80817b469ef7ec56b77b8c31bc,26b25e7f9070e57ba9ade16896afe5f578266171183d34d2685cb5f0d8e76de6,8f2f3a3555834b8bb16b5b3e028aebc05e407db86dd342b4dee58fc86f910c60,9c959b499621dad213e965adbd11a939bd370ecf398ca1a3c53ac61e5277a10c,b64e9b794c7c054acd9479e9bbff8adc64527adb003d1afcb9f661bf325bfad8,9c959b499621dad213e965adbd11a939bd370ecf398ca1a3c53ac61e5277a10c,b64e9b794c7c054acd9479e9bbff8adc64527adb003d1afcb9f661bf325bfad8,15126,48440,44134,PASS
54,acd0aa606782a64a7149e87a90759f35596a5edfee368c94194fdf042be7e1de,df4d9836328a0a543e9f9906623c4d0ccd9ca455fb46c36b045fa141698b84c0,7b8a64739dca34e4ac813bb2440e75db22bdf40127b10b938dc9208021679170,8948dca1357d47f2aa9ace0ebcc2fd0a0e60b513f082fc2c3b5a51d0d37089d8,6dcf951148c7f1656e27147f51c572fda0f95d9dc9003086f8535993242f683d,63683e49bff60eccc9395f5821baae9a7802a37325c15f59feeffde3ffc1ef7a,dfd02e18545a1082aa05c290980f04e48c437e098bec18ed198efafb3588f02b,63683e49bff60eccc9395f5821baae9a7802a37325c15f59feeffde3ffc1ef7a,dfd02e18545a1082aa05c290980f04e48c437e098bec18ed198efafb3588f02b,40394,25715,31626,PASS
55,1b34ec80b61ba6de73765e9f8cf309a5452c1293c228e44e505245e43a5b0d4e,faf1be3726d20130dd9b60d575a8f7c47175c1e16eaba9efeb8eb87926d12f13,6ec78e6cdd9747f3d1e19762b2e55d7e8d8410405cbaa6f8ace0458889bfecef,00636aca387e767f4702fb3ad7b50b4c4b40fb782c8c44b3a298051dbb3a71f1,070e580b6993c9ac5a48c2f7558773c1f5c4ff3faa929635a2a44e97c0eacae9,4d938d5acfdf9756919d596ae2ede39ca0d56e1eee170bae91eb6b07fe4da8b1,289da04dfe5e035dc44d938ef65416c8b758cbcc46688ceea64efbd4922e4280,4d938d5acfdf9756919d596ae2ede39ca0d56e1eee170bae91eb6b07fe4da8b1,289da04dfe5e035dc44d938ef65416c8b758cbcc46688ceea64efbd4922e4280,56727,36460,28359,PASS
56,db807621ee9caacc4b8760580d6c416d96b86956f884e23633223e4f8f30dbc0,397779c0b2396ab182095fc2055baa0169853405befbc8759794204655abff38,b5f739517dd796516cb89d419225ab0ac95a22c059f60ff8c230e05fc8542239,d4ed12a436e4e82388d6c2334f746e439f403eed109a4f64adabb98569f70a93,243edb25e68fa82322e7c8628eb64519b313459b609b863e8874d0dd34e69219,67ca81c87ed947e02cf87ac2a45e3b9eab92771f83283182b5c3acc1cbd8abcf,c70248d2babd3368bbc129c74d1f7e58eb33e4b9ea8f880048b4a57f5bac1162,67ca81c87ed947e02cf87ac2a45e3b9eab92771f83283182b5c3acc1cbd8abcf,c70248d2babd3368bbc129c74d1f7e58eb33e4b9ea8f880048b4a57f5bac1162,32215,14673,46583,PASS
57,ab4fcae5d2b5ddc1d93dcce9a37831eba463e72c90c09d1979efd3400aef2827,e6882ebc2a39610034659ff53fb9b179f9ae81d075d2580d6e4f64e9c25789d5,526c45e1f9238b60186a97642c39dcfbfeb25787347466b1ef818607dc720f82,0bbbdabc0d5cb6ccd78b9ab68bdae1fe369427d729627e324aa03f154728406b,3dcb5c37db86ee323fbce3f311857da53e17947016579bad14bf7b61f06bbe05,7dc851948a5265cf23d9244cd198dff78869182f56193e08c26bfbc6a73a7235,eb2d30b387ea7326a3d1daed9f427fceb783789359db69ccd9efdad2b28d387e,7dc851948a5265cf23d9244cd198dff78869182f56193e08c26bfbc6a73a7235,eb2d30b387ea7326a3d1daed9f427fceb783789359db69ccd9efdad2b28d387e,63779,17889,21100,PASS
58,af9744aeb051e5c9c53c2b69c88d0346fdc672e99581781f767e30653342a543,00e54dba76f5921824c560ea55e4c7a99fc2591ae1ff290aaa489a10bfb906e8,36ebc4db3f6bd17bd8c71d980e8def7daad7fb9a8b904d64c847b0ee8f89c572,fffb79ca8d23be3b729c427cd99240cf5a55435f7a4b12591b401ba2a89982ed,e29c4c5124edbc62db855dd21578c132cc7bc69bb0de900c99971a0bfe641858,93bfc86c54e54c207921274beedd4e960ffaf9341eb737e93d6a9c2cb5ffa776,83be9c1e8045cff4b97f6aec99c3f280ef846bb52f537f93fc3464d47d7bcd2f,93bfc86c54e54c207921274beedd4e960ffaf9341eb737e93d6a9c2cb5ffa776,83be9c1e8045cff4b97f6aec99c3f280ef846bb52f537f93fc3464d47d7bcd2f,16235,50395,14059,PASS
59,4f5e1a67d1f59641ed5c4fa07a3ed3e66cd7cfdfde32e5ebd148a0142cec70c2,df9c2e31dfdfc2627b81df91431f991bd506a391cc42e2ec94247f4fc9bfc4d9,bc436973145bf4d40c40ac684d4ec122a2ecf0a009ae5692cff38eb7b583c3ce,915d8c59a91a03b578af1d58a340b67856be53b86b453e18a8e804170b9ff339,903f1a2d1b27e2b6553b6f7b0ec29cbe533f6b21a9579fb8ffc7630e5a6d0386,3c4a4103335d9f566543e552fdff2e77b984d1861c6277ccd77f3a2e2c398cdc,81bd097293b6d9752d93e97690ac315d7b31f7ce4dcef6d5d312168ab40f0212,3c4a4103335d9f566543e552fdff2e77b984d1861c6277ccd77f3a2e2c398cdc,81bd097293b6d9752d93e97690ac315d7b31f7ce4dcef6d5d312168ab40f0212,5211,26995,48195,PASS
60,fa40d2e06d5cb3d65548160dc65f4e007d309fb9e0116a837cfb8b708b0cb219,00480fc80ccb55f4263be125348baa5aea37aae57727c8b1c575eb3599f5f415,4b0423e2da34d6006d3dd2102d763fe1ec5e1ee44d1aac40c809621c7720f9c4,70fa10f10f0eda24605694709dafaf7a83a79552d2cd143974e14139beea7657,e1a1e0de44ee6227b2707a666aae1d18bae72d3250b741094c931a93d4cfa352,b096adbb00abcf913f0ca522efc4b504bd8f6ced8194649f61304cfb4cd65f5a,e1abb166803f023615f8332eba7bd82469bf2053edb324b131d2685ff3c75a6d,b096adbb00abcf913f0ca522efc4b504bd8f6ced8194649f61304cfb4cd65f5a,e1abb166803f023615f8332eba7bd82469bf2053edb324b131d2685ff3c75a6d,55860,9186,19204,PASS
61,52affeb0cdcc38f23aa773780288f5c4372d97f5f7f0d4fad0f5c4260b2ccfe3,0fdfb34b9168ec4a29f6febcc06303c6de3ad374576faf9d6e18fe7d52f92b2e,52e75f52bd8116dd8b5d0bb172682fa34d9bd42039554ef8be06dd6dba54d099,afae817548f1b6910968d1325db5737f9d689f85cda7a0fcaebd92c8df79e96a,8e161e18ba1359d1b7fddb2adb541a04dd062564f277a6497c54dcdd7fea5d3c,a65ad5016b500d8918fc1157b83b8cdcd2bbd48f584397c08625a895ce651b5d,253ba5d7ba0c8bc7ca8462ef05385f51d05e3080a995f4874aa9432e8876ee6b,a65ad5016b500d8918fc1157b83b8cdcd2bbd48f584397c08625a895ce651b5d,253ba5d7ba0c8bc7ca8462ef05385f51d05e3080a995f4874aa9432e8876ee6b,48513,24402,21223,PASS
62,d1608fdf73c1619930dc92345b4bdb49e910a1ddec7c2489eb3a333f86559e31,6a71ba36b998dd61c90b00d216c87686348a232fd61f1782620180ce5ea094cf,03919def981e2d06ee703f56b01481440524322a8286aebbec9bc88acf65afb6,fae51d60d427ef0fb05b552123de854fc58ea5a68cb544f33a35006f23e69e9b,1387e1efc759e97748a7574613b5df5059e8adf69aba080b3fe9cbcf696e541c,e60a4870ae6de110fca3df7e236405f0a7b1c4f655813c0616b5d14ce07769cf,98182c4e6dd46570c95d930a46c1f9a7477b69c71d24ef7297f407c958164b57,e60a4870ae6de110fca3df7e236405f0a7b1c4f655813c0616b5d14ce07769cf,98182c4e6dd46570c95d930a46c1f9a7477b69c71d24ef7297f407c958164b57,38942,40431,913,PASS
63,63daff11431d00979add5c4d4628957e2b953ee1873c512b56ff68539df789a2,4cd5fcab9bd80e522b084bd32fb20e4ec43caef473558caffc8f83d326021136,dcfc4421d34c07fc7e6cde4d53f3bd4d2ab98eef6a090fc7d78cbcd188d5002d,097b09de5c8d500f6d45cf1416f4e454a3fedcf8ad86067f409488a6b9b065f3,25d94f9ca15f7553abb2acb6a0d056dff461c48c0ac4f7be9537842f4e456639,951af2387fb3ed5c32ed3892d1c0db0583ee3170b125a6dc6b2a76a5e1a76a34,845ecf7c54fac0048564b72b5633cd1f4e38d9f05313823aab5d567ced5c6317,951af2387fb3ed5c32ed3892d1c0db0583ee3170b125a6dc6b2a76a5e1a76a34,845ecf7c54fac0048564b72b5633cd1f4e38d9f05313823aab5d567ced5c6317,54092,17441,56572,PASS
64,f5061abfec7a05eb0ef523f9d645da18f3180b1371616748ce89b56729288d0b,b620e55f9f9cbdcf2686cc44e2f6b57f64d8627b651c15a4c0b00a736c21f318,563329d4038dc96561769600e92a57427979e3a71aa5995d68e04f0c8014eefe,362aca786e8536788e5a3e3be3a9cf04a42857cad749b6592b8597248f27afb2,943a8c4ff9f44bd968af4b2252ec3099106cc426fad12b6c01fc7db6548ee88b,0604e5817210ec4d5978b3a5567d67a69d4a39dfd142460870caec4ced141fbe,438ef4619b947cd2f6a854ec8e09062ca6d1889e519628d7d073d60dde5531a4,0604e5817210ec4d5978b3a5567d67a69d4a39dfd142460870caec4ced141fbe,438ef4619b947cd2f6a854ec8e09062ca6d1889e519628d7d073d60dde5531a4,909,10708,22067,PASS
65,423679ef12d841132cb0792751010300d1fe8cc1960836986838030cdb0a62d9,e39239bc3351301abd045dcf2db3f45d30e3020be8be66b33b71c224af3b74da,9112a250dc1909cd6db48d20ffe8c60dcc3b008beed01463e38f3a3b0db0f16b,f6f2dfb986d2822afb0f2dcf05fed9790904faa8a504037ba206c756217711b3,e1c21a6ed2fc63bb76586d9a6a5af0a2f255abc5e1d9d79172601e1c8b15fcba,166bce1a9a8b74d5f0b3caa27c001ea833541278d3bcc0289523e5903211ad57,70ba70c5db102eec4ca39611e6ee9bd844d0c2e07230b96b6fe0a4f951f407bc,166bce1a9a8b74d5f0b3caa27c001ea833541278d3bcc0289523e5903211ad57,70ba70c5db102eec4ca39611e6ee9bd844d0c2e07230b96b6fe0a4f951f407bc,56345,41552,37138,PASS
66,0421a6a060cec91a611dae39416b06bc80948d884bbb7139f44d8b5cb6d1a5de,f11b99b6e6a91663ac37134ba7b942e3c1270d6a48d2400b7be6147ca1d3a629,33ddae675d3c30212738b31668b8b1a76d464a20269e3b45aeba6d544f419fdb,4bbe56dcddef4c67c60c0b2db442b0bfa5660f6a23f90c4f96faa45c4d1a595c,5c33bce96d3665149f3b2bf9da67ed168a4d1a38e8a9b11c5538181ee4fdfdc0,527ee979fe8c53d36fad9d3a27d5c1b96c816c6a96ca6a2a7c0f664636020cb5,d30a6540ce9bcc4a4f5597a6753736a5af46aae0bf2d464132b2b08001f70424,527ee979fe8c53d36fad9d3a27d5c1b96c816c6a96ca6a2a7c0f664636020cb5,d30a6540ce9bcc4a4f5597a6753736a5af46aae0bf2d464132b2b08001f70424,23868,44647,13277,PASS
67,d80128868cc5859cbd9bb6f8889f54637659ea8d5ea92291c2c1d49d8c1d03d3,a6ea7ab99647cc9d3b8523cfb2f22f18fd8d24bb70a465e6f7e70a79aecbf019,d170e8e339a5d543367a3e543008ce15dab893b4368c7d83ae8be1d3bbc5ba1a,e28d42a73a7997211272aa28dd341754c60a7fd3fc391c660020ffacf5ead438,105e2418eba01967603dcef7aaf3ecd59a38fd32f8cd8efec075d807968aeabb,bf32bcb8f02f5a907d086d792865658c45442355d6ba0a8883bbb7bf1b1eee12,c40b1bbf443d9b747cedf8792a858163bd3839e46dc9ca857ed57bf1b90f4c6c,bf32bcb8f02f5a907d086d792865658c45442355d6ba0a8883bbb7bf1b1eee12,c40b1bbf443d9b747cedf8792a858163bd3839e46dc9ca857ed57bf1b90f4c6c,14757,59619,53616,PASS
